Ветер-От,Ветер-До,Солнце-Восток,Солнце-Запад,Больницы,Заводы,Дома А,Дома Б
10.416986534130316,10.416986534130316,0.0,0.0,2.9745212265612935,4.162100411963092,1.3751601360816665,0.9797167035625934
10.36110999265596,10.41161504316101,0.0,0.0,2.510733493392042,4.303194003239928,1.0359545318225585,0.9480857097484982
10.3052334511816,10.406243552191702,0.0,0.0,2.595734421081399,4.939188360210996,0.7256432209880885,0.5833456198508463
10.249356909707242,10.400872061222394,0.0,0.0,1.9043853417795695,4.4139532006255315,0.7975271429980643,0.9119932194987123
10.193480368232883,10.395500570253084,0.0,0.0,1.4480424336791613,4.53104411473453,0.669429934302419,0.9514254819396739
10.137603826758525,10.390129079283778,0.0,0.0,2.032169712225679,4.830205696249097,0.48764203860922334,1.1199667971833382
10.081727285284169,10.384757588314471,0.9358336473753831,0.0,1.9855486288171196,4.735238885257367,0.750798015587146,1.1406408992127481
10.02585074380981,10.379386097345163,1.4845606983035473,0.0,2.426364981417792,4.771176664404376,1.0478613965223365,1.1016009184698863
9.969974202335452,10.374014606375857,2.3195741108238437,0.0,2.3868309144351008,4.654871142004472,0.8189419422373129,1.145684054310346
9.914097660861094,10.368643115406549,2.7629636333827112,0.0,3.537128649488519,5.129915836915922,0.8781031831666087,0.8780529014033553
9.858221119386734,10.363271624437239,3.3489850746075716,0.0,3.9939890540901364,4.930416132608682,1.2044650757004414,1.1711741694197673
9.802344577912375,10.35790013346793,3.783213595826847,0.0,5.034905659311976,5.150262917482595,1.1228828496058054,1.0976629851356796
9.746468036438019,10.352528642498624,4.502330557389493,0.979505857117718,5.417994331077091,5.468207386941137,1.1626712530171628,1.4350899970980355
9.69059149496366,10.347157151529318,5.436247518751636,1.5551031452502917,5.815257747453646,5.566086665392873,0.7263769232350179,1.6453862095277516
9.634714953489302,10.34178566056001,6.439811547322637,2.416605104412204,6.814090494448011,5.981306216068592,1.1502583940476683,1.5749092167446777
9.578838412014946,10.336414169590704,7.4348440948464685,2.890039766532616,7.220376529085335,6.14721256520487,1.1067038577499004,2.1982554508861947
9.522961870540586,10.331042678621394,8.4260361558761,3.5656168284442056,7.628954398895364,6.509232158354037,1.5020541886878322,2.5674763672308005
9.467085329066228,10.325671187652086,9.463673541631406,4.044895986448976,7.79950253721331,6.119031784393541,1.249034572917714,2.374481397017564
9.41120878759187,10.320299696682778,10.430911275426123,4.8353363209759115,6.990759627177835,6.5229674859896205,1.7032697115626938,2.488293115251769
9.355332246117511,10.314928205713471,11.243789838521929,5.806172147729547,7.446940582675603,6.2884532376330995,1.8859436131508671,1.7851983522427066
9.299455704643155,10.309556714744165,12.050991708404723,6.766522492368318,7.0992066007595245,6.692237731128775,2.2317073863394126,1.6188043308737856
9.243579163168796,10.304185223774857,12.846778518978462,7.7342415047261595,7.084402148262544,6.552695390378738,1.8049101137925874,1.648030044178998
9.187702621694436,10.298813732805549,13.164693245311879,8.691889871708687,6.8269393976269255,6.953236917981816,1.8150390680590955,1.5580032733160447
9.13182608022008,10.29344224183624,13.296071765778178,9.645438947633538,6.749331331375972,7.098250407707576,1.7850395172052793,1.5342001262218583
9.075949538745721,10.288070750866932,13.483573154689294,10.419547913515025,6.452566032963193,7.46484755291793,1.4639443426366578,1.2762756943126967
9.020072997271361,10.282699259897624,13.616648319509698,11.226300909674872,6.4326308654436755,8.182994563100376,1.2956186961852372,1.4947818158245871
8.964196455797005,10.277327768928318,13.783607630269415,12.062363429237868,5.9758110304626655,8.320187497769663,1.0524729218450877,1.5546670466881611
8.908319914322647,10.27195627795901,13.91445920820119,12.832676121046116,6.037199906453329,8.598262729624535,1.227918716039946,1.6127078926497074
8.852443372848288,10.266584786989702,13.222120499494402,13.150117606001196,6.0465192964577055,8.224776693995638,0.9665883649746427,1.429340182220175
8.79656683137393,10.261213296020395,12.30981883218044,13.278250937762946,5.483725376378714,7.91322404761352,1.3528728802079963,1.3462969884738052
8.740690289899572,10.255841805051087,10.637554072693087,13.468632062839456,6.081447042356833,7.7735571363179785,1.4128474383585328,2.083900664602466
8.684813748425213,10.25047031408178,10.163006455626716,13.619034286837413,5.4552015554225335,8.251293766638696,1.7396073449909297,2.20647962028872
8.628937206950855,10.245098823112471,9.479464707905843,13.748246367775883,6.090922892740682,8.879287102756173,1.72751031918588,2.2778069608782077
8.573060665476499,10.239727332143165,8.710962222214102,13.895185011706896,5.985419173970145,8.56150314201085,1.7805504282575346,3.115525274089568
8.517184124002139,10.234355841173857,7.724691006096666,13.213638438475364,5.533172932611604,8.635643861088132,1.9918133182059563,3.0306256684186
8.46130758252778,10.228984350204549,6.771798649771626,12.305181515194052,5.016957342332532,8.779967733772507,2.0984019653177914,3.515160308841015
8.405431041053422,10.22361285923524,5.790627581657242,10.63003514686417,4.976451745895496,7.77993866832708,2.8239218950426928,3.4987343901323
8.349554499579066,10.218241368265934,4.844921187145735,10.146453604442916,4.548021480891547,7.4188302535423105,3.232354125984893,3.0600555472691293
8.293677958104706,10.212869877296626,4.155532535786596,9.47478540907897,3.9664349446879514,7.06052376692382,3.4544929256137697,3.5541064103107156
8.237801416630349,10.207498386327318,1.936559767607345,8.703987296771084,3.4021983070496944,6.49223200497199,3.992985533066197,3.5215003516349928
8.18192487515599,10.202126895358012,1.1600124722566036,7.719127162761338,3.6219062835494453,6.097692686028282,4.663228714711627,3.17237901996593
8.126048333681632,10.196755404388703,0.395081988530448,6.7750426375523265,4.387630373290865,5.67669759489503,5.171983475241596,2.8659429848879596
8.070171792207274,10.191383913419395,0.0,5.8097276805700835,2.9769980893772505,5.281665305723806,4.797076842302026,2.7127637194142147
8.014295250732916,10.186012422450087,0.0,4.812414956599883,2.958291854088961,4.590299883973063,4.317196217144772,2.422852219961262
7.9584187092585585,10.18064093148078,0.0,4.159451869032876,2.5753257454741143,4.80857755545736,3.609787484028921,1.8716772241369322
