Ветер-От,Ветер-До,Солнце-Восток,Солнце-Запад,Больницы,Заводы,Дома А,Дома Б
2.4186906535335675,2.4186906535335675,0.0,0.0,2.949628384733969,4.379244412246269,1.6644326413858674,1.1754650582738146
2.3994501997902633,2.449955250295314,0.0,0.0,2.4776841878674793,4.497320488201833,0.9941354252432633,0.7434853919953854
2.380209746046959,2.48121984705706,0.0,0.0,2.5390716227343786,4.635468655686277,0.8851688804898248,0.7764307325482946
2.360969292303655,2.5124844438188063,0.0,0.0,2.0875557107564378,4.602565892871984,1.0101189184957988,0.9989071632738237
2.3417288385603503,2.5437490405805523,0.0,0.0,1.3763039406056368,4.564575961340281,0.817782985402442,0.9318435618290568
2.322488384817046,2.5750136373422987,0.0,0.0,2.115063645788291,4.498570291981731,0.7949947952155239,0.6806006567182863
2.303247931073742,2.606278234104045,0.8942781362008088,0.0,2.123436626501914,4.715082920513581,0.7650188108840867,0.7230143866670259
2.2840074773304377,2.637542830865791,1.4013364675559348,0.0,2.6088595365857663,4.945137190334569,0.5816355461645393,1.0229288373886445
2.2647670235871336,2.6688074276275375,2.1647021542991056,0.0,2.4297116916316086,4.797035852780433,1.0447213140074412,1.3236746330159563
2.245526569843829,2.700072024389283,2.5718817893643484,0.0,3.3992871814187757,4.900872255905279,1.1115439643569096,0.9404142207967686
2.2262861161005247,2.73133662115103,3.1522455083397354,0.0,4.10039360033656,5.163618656927191,1.1057253737420598,1.2710610412155
2.20704566235722,2.762601217912776,3.5192003371857603,0.0,4.909164772709064,5.348152086644503,1.3178650399150147,1.1185656354289963
2.187805208613916,2.793865814674522,4.185929313611535,0.9515665771289488,5.4044601049105205,5.088277652390239,1.0007490134908035,1.643446455682073
2.168564754870612,2.8251304114362688,5.098428935385965,1.5438585199698913,6.036252326692612,5.407202810793045,1.1155446804711775,1.4923542922868271
2.1493243011273075,2.8563950081980147,5.999584767589375,2.4065448179365387,7.0805610058769375,5.821687728931693,1.5219360165940523,1.7795400570472228
2.1300838473840034,2.8876596049597607,6.926053738368699,2.885261010057047,7.5906359815039774,6.168569436973495,1.5471542656999935,1.8772943372092028
2.110843393640699,2.918924201721507,7.880318783919238,3.5616780643853554,8.086810495445265,6.512465911863072,1.7183651748683983,2.36206558914669
