Ветер-От,Ветер-До,Солнце-Восток,Солнце-Запад,Больницы,Заводы,Дома А,Дома Б
5.227759677851927,5.227759677851927,0.0,0.0,3.0855714290868197,4.117627739100153,1.6006423187246632,1.1310483348027722
5.275411114973934,5.325916165478984,0.0,0.0,2.385230339109419,4.063821611943147,1.0713721919399322,0.9034234948543011
5.323062552095939,5.424072653106039,0.0,0.0,2.384414363502074,4.858686670557304,0.8631482880291551,0.6795129613310332
5.370713989217944,5.522229140733097,0.0,0.0,2.021500417519507,4.627767198718491,0.618639420438645,0.5743545875985433
5.41836542633995,5.620385628360152,0.0,0.0,1.5055857531452579,4.529469510216015,0.6828367080338236,0.6940446128555517
5.466016863461956,5.7185421159872085,0.0,0.0,2.052741729057959,4.4524841233046,0.7353878753142621,0.8632449215270793
5.513668300583962,5.816698603614265,0.9915097008455928,0.0,1.9602402560191452,4.8179794912923075,0.8265505938746797,0.7307495350216527
5.5613197377059675,5.9148550912413205,1.6075014538374404,0.0,2.3762877449106403,4.772918214978519,0.8934926036760944,1.2273883848646294
5.608971174827974,6.013011578868378,2.5066231524342095,0.0,2.59222773471582,5.049968822325652,1.1053001636772286,0.987406885442796
5.656622611949978,6.111168066495433,3.006227944545772,0.0,3.5054095654546944,4.986199677698475,0.7420067071751926,0.8659222448448486
5.7042740490719845,6.20932455412249,3.733145507529347,0.0,3.9668559236911554,4.830357310927386,1.1165698426794761,1.18611959193288
5.75192548619399,6.307481041749545,4.22223677128161,0.0,4.902057433058124,5.243643351146355,0.8603637479240338,1.4181296884728765
5.799576923315996,6.405637529376602,5.048230113303851,0.9604401517504605,5.491830104280998,5.633720245741123,0.8354521060241082,1.400320241909728
5.8472283604380015,6.503794017003658,6.032951667586092,1.553254163754726,5.776175145928895,5.67856432074474,1.1435656746998513,1.4929540815088962
5.894879797560007,6.6019505046307145,7.054331171209685,2.4303192117165793,6.614918413870184,6.179750146156189,1.0569201349440323,1.520674768680073
5.942531234682012,6.70010699225777,8.042499432216225,2.9087884720441735,7.2456428399319694,6.737214106721483,1.5522491990819516,2.146609183187567
5.990182671804018,6.798263479884826,9.047555244141218,3.5820017242793982,7.555336619976364,6.754655334300832,1.285721084469632,2.0606017897046067
6.037834108926024,6.896419967511882,10.061334602306864,4.062755372243155,7.942997155167075,6.53624778486507,1.393391370273365,2.5208381556995514
6.085485546048029,6.994576455138938,10.862016343125564,4.833347334595194,7.030783265546542,6.865685725856372,1.448663169433229,2.2100846295800887
6.133136983170035,7.092732942765995,11.729633783732892,5.805654810257795,7.398378225698215,6.7052230944041735,1.8851290644894596,1.9082592911444958
6.180788420292041,7.190889430393051,12.554207279969903,6.7505268890951875,7.208644925758648,6.9290335836280414,1.7578517957981439,1.540739946215393
6.228439857414046,7.289045918020108,13.384855492727258,7.726460340597287,7.310543550238997,6.877417469469712,1.840623936124436,1.6021622079844182
6.2760912945360525,7.387202405647163,13.709180305717076,8.69721396498284,6.714500078218091,7.222815104093026,1.9174761581643602,1.2818658783278858
6.323742731658059,7.4853588932742205,13.866498608035151,9.659524666000687,6.944543282647798,7.22057446537865,1.6062046813739521,1.1331158661075458
6.371394168780064,7.583515380901276,14.037371282510856,10.401045054226977,6.450287677872252,7.596035541145117,1.5439721252130867,1.0955016336895789
6.419045605902069,7.681671868528332,14.185233316405899,11.255930832982598,6.577058057521942,8.073778416401941,1.1715651784826764,1.4322138062444556
6.466697043024075,7.779828356155388,14.33548261123867,12.070742871123706,5.951282713345157,8.797295931427248,1.5439189004429006,1.3057459539313998
6.514348480146081,7.8779848437824445,14.491799824969439,12.84245230515851,5.898004509100983,8.951672894793594,1.269178196609674,1.2751424260713824
