Ветер-От,Ветер-До,Солнце-Восток,Солнце-Запад,Больницы,Заводы,Дома А,Дома Б
3.0834183995434152,3.0834183995434152,0.0,0.0,2.9434970193782823,4.040095520777442,1.6789831172272582,1.1103249800093242
3.1301553952265033,3.180660445731554,0.0,0.0,2.430543942528196,4.111937022119156,1.2922648427486898,0.7244873133785292
3.1768923909095905,3.2779024919196913,0.0,0.0,2.586059641517187,4.8574966597373335,0.9585138688513217,0.7231608178100914
3.2236293865926786,3.37514453810783,0.0,0.0,1.9663473133236447,4.285796109559347,0.5716123313622374,0.7116238912642375
3.270366382275766,3.4723865842959682,0.0,0.0,1.4050182988398716,4.8058648640874075,0.7093933146579714,0.7752157670601453
3.317103377958854,3.5696286304841065,0.0,0.0,2.093499906659282,4.502386341455033,0.661604830484086,1.121003521974011
3.3638403736419416,3.6668706766722448,0.8929350580732188,0.0,2.090245024277133,4.773289415760255,0.6624786916385303,1.1244992901413842
3.410577369325029,3.7641127228603826,1.411283545314406,0.0,2.4224594408693885,4.669322762972799,0.7019767097065233,1.017405722383709
3.4573143650081173,3.8613547690485213,2.1622163359939504,0.0,2.3964079498012083,4.817165769234165,1.1326121696077727,1.065222901488699
3.5040513606912045,3.9585968152366595,2.578099533695145,0.0,3.4145077517921187,4.90898917085233,0.9825228436091031,0.9093355812599456
3.550788356374292,4.055838861424798,3.1276067690315643,0.0,3.876741072263023,4.796002729153133,1.1288101313902077,1.303945328501841
3.5975253520573798,4.153080907612935,3.528133437734116,0.0,4.9218374821953335,5.11051095245652,1.065880518421586,1.1282313296545596
3.644262347740468,4.250322953801074,4.203056364766182,0.8964940346799972,5.5719985206056455,5.175030992336648,1.0599934974693621,1.617272899819478
3.6909993434235555,4.347564999989212,5.096168699634033,1.4421710905067193,5.899769816897222,5.904930501285656,1.1855104445392044,1.5600013068415115
3.737736339106643,4.44480704617735,6.001581143304476,2.26688158056754,7.092909802045637,6.063427223765013,1.4558671591882604,1.526169567647674
3.7844733347897312,4.542049092365488,6.936429821612196,2.721628841940381,7.60525100043332,6.596161072447454,1.3809336991717318,2.046635522987819
3.8312103304728184,4.639291138553627,7.891171849476649,3.3315390732528805,8.051889676545791,6.6104099391943745,1.4077825117131737,2.5129303245587544
3.877947326155906,4.736533184741765,8.84233755884801,3.810504632976766,8.524621032017453,6.222005428502455,1.545681931065035,2.697136372393608
3.9246843218389937,4.833775230929903,10.118587387719051,4.517275285524472,7.573025684861712,6.89042416378216,2.0158841615116683,2.359439106926197
3.971421317522082,4.931017277118041,11.155410766373771,5.417143412695155,8.013134639251778,6.563541914600563,1.8816453428644269,1.6628905786167314
4.018158313205169,5.028259323306179,12.210352009021388,6.322517739897486,7.432147750619581,7.0255626948800645,2.0942245714935432,1.761051578396986
4.064895308888257,5.125501369494318,13.28948817947426,7.2319910366616655,7.6184518540667785,7.313191152998025,2.1155978065007592,1.5899272059315308
4.111632304571344,5.222743415682456,13.891044500134708,8.1378194506977,7.1145173137843845,7.20545308548314,1.763649050996895,1.5338432649561216
4.158369300254433,5.319985461870594,14.299957961950332,9.027400329648511,6.932695586565887,7.2628828124285345,1.734836401017121,1.4754400602366564
4.2051062959375205,5.4172275080587315,14.48105942764696,9.737267939943125,6.649779980154473,7.475574963726287,1.1641210997185496,1.4149397072356573
4.251843291620608,5.514469554246871,14.347216511121218,10.532456911607317,6.689314563949006,8.10580796886566,1.2370634630495916,1.2969131685804371
4.298580287303696,5.611711600435009,14.21284263914996,11.28434130483404,6.352193274362659,8.684578890229234,1.0529794922548665,1.5471312704826288
4.345317282986784,5.708953646623147,14.089591710923532,12.020274865889032,6.325212875529694,8.821650569430293,1.2425564558251048,1.5542952855489893
4.392054278669871,5.806195692811285,13.106763042599612,12.32485584206177,6.3886263296137855,8.470922403067764,0.9918992150134543,1.6108665889019402
4.438791274352958,5.903437738999424,11.974448910518118,12.425459368918208,5.949116624777989,8.359170507213692,1.31919830654539,1.5763764591276281
4.485528270036047,6.000679785187562,10.143048087433359,12.618724545858633,6.356328913080855,8.297458561163754,1.0766990942182708,2.232931264316696
4.5322652657191345,6.0979218313757,9.766379075543052,12.75361367983562,5.8878563113475355,9.218543845308185,1.9322782480738856,2.447443004048738
4.579002261402222,6.195163877563838,9.216050015865692,12.882652591687384,6.419103743344483,8.957031711333293,1.5473001876470263,2.65756963224699
4.62573925708531,6.292405923751976,8.548603184503119,13.000368724637992,6.159558419120727,8.823359986026373,1.9394816313636456,2.9350748294455657
4.672476252768398,6.389647969940114,7.671609136628318,12.373331777168021,5.734786032974894,8.940149881605878,2.2259281125300983,2.964334688505965
4.719213248451485,6.486890016128252,6.767109830085703,11.524168905945576,5.123940042266316,8.86139940066328,2.0362089688692615,3.4513113651303584
4.765950244134572,6.584132062316391,5.784572543769936,9.953329972706243,5.0397432147106,7.960852201904403,2.5706506025304225,3.2762403036945904
4.812687239817661,6.68137410850453,4.787206708295786,9.482268810950382,4.501597463901947,7.706899703327401,2.749555635404691,3.0017966296477394
4.8594242355007475,6.778616154692667,4.0691169919029395,8.843703320380763,4.037310364457097,7.211069346061406,3.330174249516915,3.5982874838331345
4.906161231183836,6.875858200880805,1.8883719942509611,8.12484113431864,3.385179607317274,6.955444814472659,4.103585835795773,3.355353552852861
4.952898226866924,6.973100247068944,1.1043032273692892,7.23407116115913,3.4464465856908677,6.742083389294635,4.274280721578191,3.44663815430778
4.999635222550012,7.070342293257082,0.3580959880631074,6.329838443396397,4.432706762387939,6.177232623133856,5.028126132969289,2.965650766706209
5.046372218233099,7.167584339445219,0.0,5.42528999027575,3.068871849648801,5.675944532371013,4.531945568276413,2.3940856566625626
5.093109213916187,7.264826385633358,0.0,4.525599685655558,2.9879858523121823,5.194467424740121,4.330157311461563,2.708881117233946
5.139846209599274,7.362068431821497,0.0,3.894646709265342,2.619089637544978,5.41273385157961,3.262395174007458,1.6835955684130584
5.186583205282362,7.459310478009634,0.0,1.8061075550721502,1.9981410018108199,4.691936928131506,2.7262961448780683,1.6431117752311493
5.23332020096545,7.556552524197772,0.0,1.0888127383925086,2.119992810080584,4.310623833027852,2.690447309017971,0.955259634075302
5.280057196648538,7.653794570385911,0.0,0.3633656621177353,2.413061357408074,4.236349386241466,2.0508202468742143,0.24723168302384685
5.326794192331626,7.75103661657405,0.0,0.0,2.9848498716096876,4.177684445684172,1.3431425308284648,0.8720854786596104
5.373531188014713,7.848278662762188,0.0,0.0,2.5568343271944185,4.212613122837122,1.1360094527789704,0.9611888259001229
5.4202681836978,7.945520708950326,0.0,0.0,2.4031781654896935,4.510094986863742,0.8454554059115259,0.8581557586747235
5.467005179380887,8.042762755138464,0.0,0.0,2.1212252782110173,4.7143691948176585,0.9562141632276004,0.6694934632819889
5.513742175063976,8.140004801326603,0.0,0.0,1.498817306723857,4.693290269175545,0.6079671878631756,0.7927322875223792
5.5604791707470635,8.23724684751474,0.0,0.0,1.8921984066763304,4.491453175632567,0.5008708236354462,0.9429748271525085
5.607216166430151,8.334488893702877,0.8824316966243274,0.0,1.9446235344995513,4.68908107139681,0.9055727609355049,0.6857428275543627
5.653953162113239,8.431730939891017,1.387112430062182,0.0,2.4729173758568064,4.605459134276515,1.016130347023316,1.0848604196509775
5.700690157796327,8.528972986079154,2.179380242046607,0.0,2.375913621468413,4.909519349380208,0.7213539409845242,1.1490448443957928
5.747427153479414,8.626215032267293,2.577344729183944,0.0,3.6002379739573525,4.987139476445935,0.6834314025874295,1.083004914805977
5.794164149162502,8.723457078455432,3.151960046713539,0.0,4.0646944368319655,5.217749895367497,0.8289959915690434,1.4455939564113303
5.840901144845589,8.82069912464357,3.5152954048758036,0.0,4.913471637774766,5.006617304196768,1.2950364221892694,1.2544330264737689
5.8876381405286775,8.917941170831709,4.1905018307967765,0.8931131951461767,5.393475798971886,5.364965995044611,1.1737156279288525,1.6374692379264644
5.934375136211765,9.015183217019846,5.09560596971649,1.3924464678954622,6.048430088391039,5.939456840349321,1.046698899452991,1.702354587676381
5.981112131894854,9.112425263207985,5.997983738306751,2.174075254011488,6.880513842667232,6.337656359280253,1.0045730230462284,1.6681740027132161
