Ветер-От,Ветер-До,Солнце-Восток,Солнце-Запад,Больницы,Заводы,Дома А,Дома Б
5.371521168172693,5.371521168172693,0.0,0.0,3.0918203250287206,4.44044010682634,1.2983634405155122,1.1664993458232444
5.345148897575462,5.395653948080512,0.0,0.0,2.5461021101273484,4.285773116231034,1.113363876433482,0.9598157015146737
5.318776626978231,5.419786727988332,0.0,0.0,2.5849473354996446,4.500736248653562,0.9038065214722684,0.8920066910353688
5.292404356381,5.443919507896151,0.0,0.0,1.8757744462712314,4.664030369969322,0.743184434489025,0.9256311192591009
5.266032085783768,5.468052287803969,0.0,0.0,1.6249429851749821,4.738808897769218,0.6857041977542082,1.0098995876163819
5.239659815186537,5.492185067711789,0.0,0.0,2.035163157620598,4.489793069067955,0.8763492105051701,0.768735535769898
5.213287544589305,5.516317847619608,0.8938865584688216,0.0,1.9037668442369449,4.8560463052974745,0.7021200360091254,0.6869221135740093
5.186915273992073,5.540450627527427,1.4031639589451674,0.0,2.415821155295813,4.704893350441604,0.5784019296020786,1.0405463165280806
5.160543003394842,5.564583407435247,2.166492578542379,0.0,2.4441281247969946,4.900384795655255,0.7732747306330301,1.313260592075014
5.134170732797611,5.588716187343066,2.568729011188943,0.0,3.528925857584575,4.914117436001481,0.727692200473991,0.9123293860100765
5.10779846220038,5.612848967250885,3.1263024633361405,0.0,3.98026994841606,4.764009177101682,0.8782511470269084,1.3853586491533694
5.081426191603148,5.636981747158703,3.539922858671508,0.0,5.020411847382629,4.962611247846428,1.3236324295464952,1.532358047287251
5.055053921005917,5.661114527066523,4.190714858768858,0.8994408210006387,5.464017125775843,5.454492434608056,0.9998246141061575,1.3424843311670187
5.028681650408686,5.685247306974342,5.098904194387329,1.4171107969411392,5.909408292368424,5.903094114731175,0.8928323991011455,1.4186414472454518
5.002309379811455,5.709380086882161,6.008021049268725,2.1626134931586396,7.027681371013694,6.155933662977691,1.2028186841084412,1.6800235946918298
4.9759371092142235,5.733512866789981,6.931464992303439,2.5840631509055543,7.549019941960615,6.578358564237238,1.488171767346727,1.9053799922032724
4.9495648386169915,5.757645646697799,7.865074164234728,3.1466029089169747,8.008894826749069,6.525879709115717,1.317012177304521,2.162677862396836
4.923192568019761,5.781778426605619,8.849521656081881,3.530072371937354,8.481991277172451,6.509105000758681,1.3763642808706091,2.4545370772022315
4.896820297422529,5.805911206513438,10.132092933499719,4.202283021056777,7.568509939457169,6.9594974934892715,1.4590170515574221,2.5954101529598566
4.870448026825297,5.830043986421257,11.14343314933416,5.086878031071448,8.096413547278832,6.870229902809128,1.7412264574538538,1.869732148239983
4.844075756228067,5.8541767663290765,12.20602708199199,5.99289675155064,7.613153250004013,6.806590582014762,2.2014164189086767,1.6436732492784765
4.817703485630835,5.878309546236896,13.272383293695002,6.950170617543222,7.3810723987979,7.305610444322488,2.196948885708729,1.3930743267960857
4.791331215033604,5.902442326144715,13.871176012960566,7.898406106420454,6.892831735745283,6.859531259766062,2.0699780863037267,1.3097459144301415
4.764958944436373,5.9265751060525345,14.290008755256695,8.839500495275107,6.994374927406759,6.976673799520398,1.8474330179676612,1.2974824962623437
4.738586673839142,5.9507078859603535,14.5,10.121775532510052,6.443021812622617,7.507494157128185,1.41121188148059,1.491736548561883
4.7122144032419095,5.9748406658681725,14.361145260395299,11.161026440518775,6.326217571953104,8.450289098987602,1.235740721447593,1.2395674406415813
4.685842132644678,5.998973445775992,14.22405680785252,12.211064285348353,5.762051587823554,9.020987744468059,1.371443463588221,1.3322456771114244
4.659469862047447,6.0231062256838115,14.076096777562135,13.293158329708445,5.733329685472202,9.291244015009966,1.2426190083401265,1.5875289446634353
4.633097591450216,6.04723900559163,13.104626262678124,13.88262734352705,5.702362508752813,9.27591333132125,1.0974063575339112,1.7387022467979567
4.606725320852985,6.07137178549945,11.978187005288843,14.303766794665437,5.083904951006997,9.286597920962546,1.0635247668187584,1.185159327977177
4.580353050255754,6.0955045654072695,10.137354983225471,14.5,5.4963515245407395,9.104196493257144,1.283660102619655,2.0475389729096114
4.553980779658522,6.119637345315088,9.754500768956527,14.374393602196847,5.2874080690851395,9.357846712347357,2.058394496184841,2.2527848427218697
4.527608509061291,6.1437701252229076,9.206573630093612,14.227838325375364,5.589361682913103,9.629396826697159,1.544608757649792,2.498043495342171
4.50123623846406,6.167902905130727,8.520150564349057,14.097385363583605,5.769463019234955,9.589092366684937,2.001229867913705,2.766994811592344
4.474863967866828,6.192035685038546,7.646579991601734,13.128543753349136,5.38117687155235,9.030610580757898,2.367498550464047,3.0307268625183026
4.4484916972695965,6.216168464946364,6.760525743642955,11.973926570140412,4.920188222398062,9.140869038169201,2.293230834598293,3.2886982624758305
4.422119426672365,6.240301244854184,5.806574516430681,10.12472257978647,5.198457856893694,8.348431588588708,2.7628463697657715,3.439288552671229
4.395747156075134,6.264434024762004,4.796720420898726,9.755502711392307,4.513631755425208,7.572671803284704,3.119125791188438,3.0329156111003712
4.369374885477903,6.288566804669822,4.078380470492185,9.210735312686586,4.061303874755815,7.422740301051267,3.0091976792186346,3.755457957275142
4.343002614880671,6.312699584577642,1.8819149295480482,8.531314454382155,3.731889937351175,6.8508743593140595,3.9551053209828058,3.809856678151842
4.316630344283441,6.336832364485461,1.1254990523629853,7.65732915463524,3.8121850067302954,6.579280543398682,4.480056620318918,3.410209886607332
4.290258073686209,6.36096514439328,0.3682563856491435,6.754165149165221,4.882841180034907,6.278994006158421,5.182558986453053,3.1427227859349385
4.263885803088977,6.385097924301099,0.0,5.790615060350484,3.163861098905952,5.983050456321822,4.524351084558033,2.6637189174859084
4.237513532491747,6.409230704208918,0.0,4.789963226639972,3.2987913688995056,4.816413452587706,4.460014928375724,2.734306824118576
4.2111412618945145,6.433363484116738,0.0,4.07685661053106,2.579899276046715,5.222280970697541,3.5892483552374763,1.9173987411561564
4.184768991297283,6.457496264024556,0.0,1.8740677572111903,2.120095157878119,4.660785551095396,2.860942599285655,1.8227312095030384
4.158396720700052,6.481629043932376,0.0,1.115609152999912,2.0466076630189796,4.28926294194903,2.6727626153945803,1.4221629557658417
4.132024450102821,6.505761823840196,0.0,0.38288742257364505,2.549848497706286,3.8972057736729226,2.070911471742347,0.5243612909406773
4.10565217950559,6.529894603748014,0.0,0.0,3.0799104275034246,4.1151856827743565,1.3720825236887468,1.0626783802734558
4.079279908908358,6.554027383655833,0.0,0.0,2.5919190340220486,4.4156699570063624,1.2503285357534877,0.6516367792459714
4.052907638311127,6.578160163563652,0.0,0.0,2.4053674610573403,4.70804316672845,1.006017495826344,0.8279584159022083
4.026535367713896,6.602292943471472,0.0,0.0,1.9224070036352863,4.345013722959678,0.5882706443769691,0.8181682647049558
4.000163097116665,6.626425723379292,0.0,0.0,1.6111567898094845,4.664221070949168,0.5161372049859125,0.9027787311675362
3.973790826519433,6.65055850328711,0.0,0.0,1.9297580377003918,4.665473506036664,0.5370555554374855,0.8765382648428415
3.9474185559222015,6.67469128319493,0.8705939209740461,0.0,2.0104794683693488,4.736237225947317,0.8930622136878617,0.9397415147345509
3.9210462853249703,6.698824063102748,1.407415473832095,0.0,2.430353172620007,4.906818994371247,0.6347350207407887,0.9814632049111233
3.894674014727739,6.722956843010567,2.1688084981297164,0.0,2.402333158735409,4.97003939169805,0.6508725365558266,1.2655283351034026
3.868301744130507,6.747089622918386,2.5716572637924746,0.0,3.4809541786186013,5.131196404420137,0.9804025488606111,0.9316796562330946
3.8419294735332765,6.771222402826206,3.1251173957288603,0.0,4.072553095844847,5.165684133316795,0.893425460721293,1.3137407656653939
3.8155572029360454,6.795355182734025,3.5109967816731245,0.0,4.884019550260895,5.206188728486897,1.0824928710656154,1.2108441603414566
3.789184932338814,6.819487962641844,4.183088203301347,0.8867895566360701,5.303599018819387,5.050259320566855,0.9970021589574688,1.1917257580021479
3.7628126617415827,6.843620742549664,5.099754027904026,1.402617980992242,5.835043482991771,5.654402421313345,0.9502288366051157,1.7456111904549974
3.736440391144351,6.867753522457483,6.010729477851289,2.1579794271789514,6.746449122750669,5.65096944278657,1.511067736730753,1.9572812448550916
3.71006812054712,6.891886302365302,6.946210373379916,2.5863215454322277,7.064235810715404,6.1334271228270385,1.3165983242231687,2.234705914704027
3.6836958499498884,6.916019082273122,7.870614415407736,3.131597071852177,7.611098739564492,6.213918458419188,1.2809411064911451,2.1338416856064555
3.6573235793526573,6.94015186218094,8.844728338552297,3.520217400839829,7.82163135284295,6.081741514774587,1.4052115224882777,2.775462547194744
